dt64,id,river_km_id,datetime,water_perc,ice_perc,other_perc,cloud_perc,nd_perc,qc,source
2017-10-16 17:03:32,3616404,377780,2017-10-16T17:03:32,98,0,1,0,1,0,Sentinel-1 Sentinel-2
2017-10-18 16:47:11,3616405,377780,2017-10-18T16:47:11,23,0,0,75,2,0,Sentinel-1 Sentinel-2
2017-10-20 17:18:51,3616406,377780,2017-10-20T17:18:51,98,0,0,0,2,2,Sentinel-1
2017-10-21 17:11:36,3616407,377780,2017-10-21T17:11:36,94,5,0,0,1,2,Sentinel-1 Sentinel-2
2017-10-22 17:02:49,3616408,377780,2017-10-22T17:02:49,98,1,0,0,1,2,Sentinel-1 Sentinel-2
2017-10-23 16:55:23,3616409,377780,2017-10-23T16:55:23,10,0,2,87,1,0,Sentinel-1 Sentinel-2
2017-10-26 17:19:18,3616410,377780,2017-10-26T17:19:18,76,18,4,0,2,2,Sentinel-1 Sentinel-2
2017-10-27 05:55:37,3616411,377780,2017-10-27T05:55:37,97,1,0,0,2,2,Sentinel-1
2017-10-27 17:10:42,3616412,377780,2017-10-27T17:10:42,98,1,0,0,1,2,Sentinel-1
2017-10-28 17:03:32,3616413,377780,2017-10-28T17:03:32,98,1,0,0,1,1,Sentinel-1 Sentinel-2
2017-11-01 17:18:51,3616414,377780,2017-11-01T17:18:51,98,0,0,0,2,2,Sentinel-1 Sentinel-2
2017-11-02 17:11:36,3616415,377780,2017-11-02T17:11:36,98,0,1,0,1,1,Sentinel-1 Sentinel-2
2017-11-03 17:02:49,3616416,377780,2017-11-03T17:02:49,98,0,0,0,2,2,Sentinel-1 Sentinel-2
2017-11-05 11:02:31,3616417,377780,2017-11-05T11:02:31,22,1,4,71,2,0,Sentinel-1 Sentinel-2
2017-11-07 17:19:18,3616418,377780,2017-11-07T17:19:18,98,0,0,0,2,2,Sentinel-1 Sentinel-2
2017-11-08 17:10:42,3616419,377780,2017-11-08T17:10:42,98,1,0,0,1,2,Sentinel-1 Sentinel-2
2017-11-09 17:03:32,3616420,377780,2017-11-09T17:03:32,98,1,0,0,1,2,Sentinel-1 Sentinel-2
2017-11-10 16:54:42,3616421,377780,2017-11-10T16:54:42,0,1,0,97,2,0,Sentinel-1 Sentinel-2
2017-11-12 17:27:26,3616422,377780,2017-11-12T17:27:26,97,2,0,0,1,0,Sentinel-1 Sentinel-2
2017-11-13 17:18:51,3616423,377780,2017-11-13T17:18:51,98,0,0,0,2,2,Sentinel-1 Sentinel-2
2017-11-14 17:11:35,3616424,377780,2017-11-14T17:11:35,97,1,0,0,2,2,Sentinel-1 Sentinel-2
2017-11-15 17:02:49,3616425,377780,2017-11-15T17:02:49,92,3,4,0,1,2,Sentinel-1 Sentinel-2
2017-11-19 17:19:43,3616426,377780,2017-11-19T17:19:43,99,0,0,0,1,2,Sentinel-1 Sentinel-2
2017-11-20 17:10:42,3616427,377780,2017-11-20T17:10:42,97,1,0,0,2,2,Sentinel-1 Sentinel-2
2017-11-21 17:03:32,3616428,377780,2017-11-21T17:03:32,98,1,0,0,1,2,Sentinel-1 Sentinel-2
2017-11-25 17:18:51,3616429,377780,2017-11-25T17:18:51,98,0,0,0,2,2,Sentinel-1 Sentinel-2
2017-11-26 17:11:38,3616430,377780,2017-11-26T17:11:38,96,3,0,0,1,2,Sentinel-1 Sentinel-2
2017-11-27 05:47:35,3616431,377780,2017-11-27T05:47:35,99,0,0,0,1,2,Sentinel-1
2017-11-30 17:26:47,3616432,377780,2017-11-30T17:26:47,5,1,3,89,2,0,Sentinel-1 Sentinel-2
2017-12-01 17:19:42,3616433,377780,2017-12-01T17:19:42,97,1,0,0,2,2,Sentinel-1
2017-12-02 05:55:37,3616434,377780,2017-12-02T05:55:37,94,5,0,0,1,2,Sentinel-1
2017-12-02 17:10:41,3616435,377780,2017-12-02T17:10:41,97,2,0,0,1,2,Sentinel-1
2017-12-03 17:03:32,3616436,377780,2017-12-03T17:03:32,97,2,0,0,1,2,Sentinel-1 Sentinel-2
2017-12-07 17:18:49,3616437,377780,2017-12-07T17:18:49,98,0,0,0,2,2,Sentinel-1
2017-12-08 05:56:33,3616438,377780,2017-12-08T05:56:33,82,17,0,0,1,2,Sentinel-1
2017-12-08 17:11:36,3616439,377780,2017-12-08T17:11:36,97,1,0,0,2,2,Sentinel-1
2017-12-09 17:02:47,3616440,377780,2017-12-09T17:02:47,98,1,0,0,1,2,Sentinel-1 Sentinel-2
2017-12-13 17:19:42,3616441,377780,2017-12-13T17:19:42,97,1,0,0,2,2,Sentinel-1
2017-12-14 05:55:37,3616442,377780,2017-12-14T05:55:37,95,3,0,0,2,2,Sentinel-1
2017-12-14 17:10:41,3616443,377780,2017-12-14T17:10:41,97,1,0,0,2,2,Sentinel-1
2017-12-15 17:03:32,3616444,377780,2017-12-15T17:03:32,96,3,0,0,1,2,Sentinel-1 Sentinel-2
2017-12-19 17:18:40,3616445,377780,2017-12-19T17:18:40,98,0,0,0,2,2,Sentinel-1
2017-12-20 05:56:33,3616446,377780,2017-12-20T05:56:33,98,1,0,0,1,2,Sentinel-1
2017-12-20 17:11:36,3616447,377780,2017-12-20T17:11:36,98,1,0,0,1,2,Sentinel-1
2017-12-21 05:47:33,3616448,377780,2017-12-21T05:47:33,96,3,0,0,1,2,Sentinel-1
2017-12-25 17:19:41,3616449,377780,2017-12-25T17:19:41,98,0,0,0,2,2,Sentinel-1
2017-12-26 05:55:37,3616450,377780,2017-12-26T05:55:37,97,2,0,0,1,2,Sentinel-1
2017-12-26 17:10:40,3616451,377780,2017-12-26T17:10:40,98,1,0,0,1,2,Sentinel-1
2017-12-27 05:48:24,3616452,377780,2017-12-27T05:48:24,95,3,0,0,2,2,Sentinel-1
2017-12-31 17:18:49,3616453,377780,2017-12-31T17:18:49,98,1,0,0,1,2,Sentinel-1
2018-01-01 17:11:36,3616454,377780,2018-01-01T17:11:36,87,10,0,0,3,2,Sentinel-1 Sentinel-2
2018-01-02 17:02:47,3616455,377780,2018-01-02T17:02:47,97,2,0,0,1,2,Sentinel-1 Sentinel-2
2018-01-06 17:19:41,3616456,377780,2018-01-06T17:19:41,96,2,0,0,2,2,Sentinel-1 Sentinel-2
2018-01-06 17:19:41,3616457,377780,2018-01-06T17:19:41,96,2,0,0,2,2,Sentinel-1 Sentinel-2
2018-01-07 10:24:00,3616458,377780,2018-01-07T10:24:00,86,13,0,0,1,2,Sentinel-1 Sentinel-2
2018-01-07 17:10:40,3616459,377780,2018-01-07T17:10:40,95,4,0,0,1,2,Sentinel-1
2018-01-08 17:03:31,3616460,377780,2018-01-08T17:03:31,93,5,0,0,2,2,Sentinel-1 Sentinel-2
2018-01-11 17:27:19,3616461,377780,2018-01-11T17:27:19,0,1,2,95,2,0,Sentinel-1 Sentinel-2
2018-01-12 17:18:49,3616462,377780,2018-01-12T17:18:49,95,4,0,0,1,2,Sentinel-1 Sentinel-2
2018-01-13 05:56:31,3616463,377780,2018-01-13T05:56:31,56,42,0,0,2,2,Sentinel-1
2018-01-13 17:11:36,3616464,377780,2018-01-13T17:11:36,82,17,0,0,1,2,Sentinel-1
2018-01-14 17:02:47,3616465,377780,2018-01-14T17:02:47,93,6,0,0,1,2,Sentinel-1 Sentinel-2
2018-01-16 16:46:25,3616466,377780,2018-01-16T16:46:25,0,0,0,98,2,0,Sentinel-1 Sentinel-2
2018-01-18 17:19:40,3616467,377780,2018-01-18T17:19:40,93,5,0,0,2,2,Sentinel-1
2018-01-19 05:55:35,3616468,377780,2018-01-19T05:55:35,85,14,0,0,1,2,Sentinel-1
2018-01-19 17:10:39,3616469,377780,2018-01-19T17:10:39,92,7,0,0,1,2,Sentinel-1
2018-01-20 11:23:56,3616470,377780,2018-01-20T11:23:56,91,8,0,0,1,2,Sentinel-1 Sentinel-2
2018-01-21 16:54:40,3616471,377780,2018-01-21T16:54:40,0,0,0,99,1,0,Sentinel-1 Sentinel-2
2018-01-24 17:18:51,3616472,377780,2018-01-24T17:18:51,97,2,0,0,1,2,Sentinel-1
2018-01-25 17:11:36,3616473,377780,2018-01-25T17:11:36,81,17,0,0,2,2,Sentinel-1 Sentinel-2
2018-01-26 17:02:46,3616474,377780,2018-01-26T17:02:46,1,98,0,0,1,0,Sentinel-1 Sentinel-2
2018-01-29 17:26:45,3616475,377780,2018-01-29T17:26:45,0,31,0,67,2,0,Sentinel-1 Sentinel-2
2018-01-30 17:19:40,3616476,377780,2018-01-30T17:19:40,92,7,0,0,1,2,Sentinel-1 Sentinel-2
2018-01-31 05:55:35,3616477,377780,2018-01-31T05:55:35,84,14,0,0,2,2,Sentinel-1
2018-01-31 17:10:58,3616478,377780,2018-01-31T17:10:58,90,8,0,0,2,2,Sentinel-1
2018-02-01 17:03:30,3616479,377780,2018-02-01T17:03:30,89,9,0,0,2,2,Sentinel-1 Sentinel-2
2018-02-05 17:18:51,3616480,377780,2018-02-05T17:18:51,91,8,0,0,1,2,Sentinel-1 Sentinel-2
2018-02-06 05:56:31,3616481,377780,2018-02-06T05:56:31,71,27,0,0,2,2,Sentinel-1
2018-02-06 17:11:35,3616482,377780,2018-02-06T17:11:35,84,14,0,0,2,2,Sentinel-1
2018-02-07 17:02:46,3616483,377780,2018-02-07T17:02:46,89,10,0,0,1,2,Sentinel-1 Sentinel-2
2018-02-11 17:19:40,3616484,377780,2018-02-11T17:19:40,88,10,0,0,2,2,Sentinel-1 Sentinel-2
2018-02-12 17:10:39,3616485,377780,2018-02-12T17:10:39,84,14,0,0,2,2,Sentinel-1 Sentinel-2
2018-02-13 17:03:30,3616486,377780,2018-02-13T17:03:30,71,18,10,0,1,2,Sentinel-1 Sentinel-2
2018-02-15 16:47:08,3616487,377780,2018-02-15T16:47:08,0,0,0,98,2,0,Sentinel-1 Sentinel-2
2018-02-17 17:18:51,3616488,377780,2018-02-17T17:18:51,87,11,0,0,2,2,Sentinel-1 Sentinel-2
2018-02-18 17:11:35,3616489,377780,2018-02-18T17:11:35,78,20,0,0,2,2,Sentinel-1 Sentinel-2
2018-02-19 17:02:46,3616490,377780,2018-02-19T17:02:46,86,13,0,0,1,2,Sentinel-1 Sentinel-2
2018-02-20 16:55:20,3616491,377780,2018-02-20T16:55:20,0,0,0,99,1,0,Sentinel-1 Sentinel-2
2018-02-23 17:19:40,3616492,377780,2018-02-23T17:19:40,0,98,0,0,2,0,Sentinel-1 Sentinel-2
2018-02-24 17:10:39,3616493,377780,2018-02-24T17:10:39,79,19,0,0,2,2,Sentinel-1 Sentinel-2
2018-02-25 17:03:30,3616494,377780,2018-02-25T17:03:30,77,21,1,0,1,2,Sentinel-1 Sentinel-2
2018-03-01 17:18:51,3616495,377780,2018-03-01T17:18:51,82,17,0,0,1,2,Sentinel-1 Sentinel-2
2018-03-02 17:11:35,3616496,377780,2018-03-02T17:11:35,73,26,0,0,1,2,Sentinel-1 Sentinel-2
2018-03-03 05:47:32,3616497,377780,2018-03-03T05:47:32,80,19,0,0,1,2,Sentinel-1
2018-03-07 17:19:40,3616498,377780,2018-03-07T17:19:40,79,19,0,0,2,2,Sentinel-1 Sentinel-2
2018-03-08 05:55:35,3616499,377780,2018-03-08T05:55:35,76,22,0,0,2,2,Sentinel-1
2018-03-08 17:10:39,3616500,377780,2018-03-08T17:10:39,78,21,0,0,1,2,Sentinel-1
2018-03-09 17:03:30,3616501,377780,2018-03-09T17:03:30,77,21,0,0,2,2,Sentinel-1 Sentinel-2
2018-03-10 16:54:39,3616502,377780,2018-03-10T16:54:39,0,0,0,99,1,0,Sentinel-1 Sentinel-2
2018-03-12 17:27:18,3616503,377780,2018-03-12T17:27:18,0,30,0,68,2,0,Sentinel-1 Sentinel-2
2018-03-13 17:18:47,3616504,377780,2018-03-13T17:18:47,78,20,0,0,2,2,Sentinel-1 Sentinel-2
2018-03-14 17:11:35,3616505,377780,2018-03-14T17:11:35,67,32,0,0,1,2,Sentinel-1 Sentinel-2
2018-03-15 17:02:46,3616506,377780,2018-03-15T17:02:46,76,23,0,0,1,2,Sentinel-1 Sentinel-2
2018-03-20 17:10:39,3616507,377780,2018-03-20T17:10:39,71,28,0,0,1,2,Sentinel-1 Sentinel-2
2018-03-21 05:48:24,3616508,377780,2018-03-21T05:48:24,71,27,0,0,2,2,Sentinel-1
2018-03-25 17:18:47,3616509,377780,2018-03-25T17:18:47,15,83,0,0,2,0,Sentinel-1 Sentinel-2
2018-03-26 17:11:35,3616510,377780,2018-03-26T17:11:35,66,33,0,0,1,2,Sentinel-1 Sentinel-2
2018-03-27 17:02:46,3616511,377780,2018-03-27T17:02:46,71,27,0,0,2,2,Sentinel-1 Sentinel-2
2018-03-30 17:26:45,3616512,377780,2018-03-30T17:26:45,0,0,0,99,1,0,Sentinel-1 Sentinel-2
2018-04-01 17:10:39,3616513,377780,2018-04-01T17:10:39,0,99,0,0,1,0,Sentinel-1 Sentinel-2
2018-04-02 17:03:30,3616514,377780,2018-04-02T17:03:30,68,31,0,0,1,2,Sentinel-1 Sentinel-2
2018-04-06 17:18:56,3616515,377780,2018-04-06T17:18:56,0,98,0,0,2,0,Sentinel-1 Sentinel-2
2018-04-07 17:11:36,3616516,377780,2018-04-07T17:11:36,64,34,0,0,2,2,Sentinel-1 Sentinel-2
2018-04-08 05:47:41,3616517,377780,2018-04-08T05:47:41,68,30,0,0,2,2,Sentinel-1
2018-04-11 17:26:45,3616518,377780,2018-04-11T17:26:45,0,99,0,0,1,0,Sentinel-1 Sentinel-2
2018-04-13 17:10:40,3616519,377780,2018-04-13T17:10:40,74,25,0,0,1,2,Sentinel-1 Sentinel-2
2018-04-14 17:03:31,3616520,377780,2018-04-14T17:03:31,24,75,0,0,1,1,Sentinel-1 Sentinel-2
2018-04-19 17:11:36,3616521,377780,2018-04-19T17:11:36,98,0,0,0,2,2,Sentinel-1 Sentinel-2
2018-04-20 17:02:47,3616522,377780,2018-04-20T17:02:47,98,0,0,0,2,2,Sentinel-1 Sentinel-2
2018-04-21 16:55:20,3616523,377780,2018-04-21T16:55:20,0,27,0,72,1,0,Sentinel-1 Sentinel-2
2018-04-25 17:10:40,3616524,377780,2018-04-25T17:10:40,98,0,0,0,2,2,Sentinel-1 Sentinel-2
2018-04-26 17:03:31,3616525,377780,2018-04-26T17:03:31,99,0,0,0,1,2,Sentinel-1 Sentinel-2
2018-04-29 17:27:36,3616526,377780,2018-04-29T17:27:36,0,98,0,0,2,0,Sentinel-1 Sentinel-2
2018-04-30 17:18:49,3616527,377780,2018-04-30T17:18:49,98,0,0,0,2,2,Sentinel-1 Sentinel-2
2018-05-01 05:56:33,3616528,377780,2018-05-01T05:56:33,97,1,0,0,2,2,Sentinel-1
2018-05-02 17:02:47,3616529,377780,2018-05-02T17:02:47,99,0,0,0,1,2,Sentinel-1 Sentinel-2
2018-05-07 17:10:41,3616530,377780,2018-05-07T17:10:41,98,1,0,0,1,2,Sentinel-1 Sentinel-2
2018-05-08 17:03:32,3616531,377780,2018-05-08T17:03:32,97,0,0,0,3,2,Sentinel-1 Sentinel-2
2018-05-09 16:54:41,3616532,377780,2018-05-09T16:54:41,0,98,1,0,1,0,Sentinel-1 Sentinel-2
2018-05-11 17:27:37,3616533,377780,2018-05-11T17:27:37,0,97,2,0,1,0,Sentinel-1 Sentinel-2
2018-05-12 17:18:49,3616534,377780,2018-05-12T17:18:49,98,1,0,0,1,2,Sentinel-1 Sentinel-2
2018-05-13 17:11:36,3616535,377780,2018-05-13T17:11:36,94,5,0,0,1,2,Sentinel-1 Sentinel-2
2018-05-14 17:02:47,3616536,377780,2018-05-14T17:02:47,1,93,4,0,2,0,Sentinel-1 Sentinel-2
2018-05-16 16:46:24,3616537,377780,2018-05-16T16:46:24,3,86,7,2,2,0,Sentinel-1 Sentinel-2
2018-05-19 17:10:41,3616538,377780,2018-05-19T17:10:41,41,44,13,0,2,0,Sentinel-1 Sentinel-2
2018-05-20 17:03:32,3616539,377780,2018-05-20T17:03:32,89,10,0,0,1,2,Sentinel-1 Sentinel-2
2018-05-21 16:54:42,3616540,377780,2018-05-21T16:54:42,64,13,17,5,1,0,Sentinel-1 Sentinel-2
2018-05-24 17:18:51,3616541,377780,2018-05-24T17:18:51,77,3,18,0,2,0,Sentinel-1 Sentinel-2
2018-05-25 17:11:38,3616542,377780,2018-05-25T17:11:38,83,16,0,0,1,2,Sentinel-1 Sentinel-2
2018-05-26 17:02:57,3616543,377780,2018-05-26T17:02:57,79,1,18,0,2,0,Sentinel-1 Sentinel-2
2018-05-29 17:26:48,3616544,377780,2018-05-29T17:26:48,4,0,1,94,1,0,Sentinel-1 Sentinel-2
2018-05-31 17:10:42,3616545,377780,2018-05-31T17:10:42,83,4,11,0,2,1,Sentinel-1 Sentinel-2
2018-06-01 17:03:32,3616546,377780,2018-06-01T17:03:32,89,9,0,0,2,2,Sentinel-1 Sentinel-2
2018-06-03 16:47:08,3616547,377780,2018-06-03T16:47:08,81,0,18,0,1,0,Sentinel-1 Sentinel-2
2018-06-05 17:18:52,3616548,377780,2018-06-05T17:18:52,93,5,0,0,2,2,Sentinel-1 Sentinel-2
2018-06-06 17:11:39,3616549,377780,2018-06-06T17:11:39,85,13,0,0,2,2,Sentinel-1 Sentinel-2
2018-06-07 17:02:59,3616550,377780,2018-06-07T17:02:59,94,5,0,0,1,2,Sentinel-1 Sentinel-2
2018-06-08 16:55:23,3616551,377780,2018-06-08T16:55:23,81,0,17,0,2,0,Sentinel-1 Sentinel-2
2018-06-12 17:10:43,3616552,377780,2018-06-12T17:10:43,89,10,0,0,1,2,Sentinel-1 Sentinel-2
2018-06-13 17:03:34,3616553,377780,2018-06-13T17:03:34,82,0,17,0,1,0,Sentinel-1 Sentinel-2
2018-06-17 17:18:52,3616554,377780,2018-06-17T17:18:52,93,6,0,0,1,2,Sentinel-1
2018-06-18 05:56:42,3616555,377780,2018-06-18T05:56:42,83,15,0,0,2,2,Sentinel-1
2018-06-18 17:11:28,3616556,377780,2018-06-18T17:11:28,87,12,0,0,1,2,Sentinel-1
2018-06-19 17:02:57,3616557,377780,2018-06-19T17:02:57,90,9,0,0,1,2,Sentinel-1 Sentinel-2
2018-06-24 17:10:44,3616558,377780,2018-06-24T17:10:44,89,9,0,0,2,2,Sentinel-1 Sentinel-2
2018-06-25 17:03:35,3616559,377780,2018-06-25T17:03:35,83,0,16,0,1,0,Sentinel-1 Sentinel-2
2018-06-28 17:27:28,3616560,377780,2018-06-28T17:27:28,32,0,7,59,2,0,Sentinel-1 Sentinel-2
2018-06-30 17:11:28,3616561,377780,2018-06-30T17:11:28,83,0,16,0,1,0,Sentinel-1 Sentinel-2
2018-07-01 17:02:57,3616562,377780,2018-07-01T17:02:57,93,4,0,0,3,2,Sentinel-1 Sentinel-2
2018-07-03 16:46:24,3616563,377780,2018-07-03T16:46:24,83,0,16,0,1,0,Sentinel-1 Sentinel-2
2018-07-05 10:54:26,3616564,377780,2018-07-05T10:54:26,82,0,16,0,2,0,Sentinel-1 Sentinel-2
2018-07-06 17:10:44,3616565,377780,2018-07-06T17:10:44,91,7,0,0,2,2,Sentinel-1 Sentinel-2
2018-07-07 17:03:35,3616566,377780,2018-07-07T17:03:35,92,7,0,0,1,2,Sentinel-1 Sentinel-2
2018-07-08 16:54:45,3616567,377780,2018-07-08T16:54:45,82,0,17,0,1,0,Sentinel-1 Sentinel-2
2018-07-10 17:27:28,3616568,377780,2018-07-10T17:27:28,4,0,0,94,2,0,Sentinel-1 Sentinel-2
2018-07-11 17:18:54,3616569,377780,2018-07-11T17:18:54,94,5,0,0,1,2,Sentinel-1 Sentinel-2
2018-07-12 17:11:30,3616570,377780,2018-07-12T17:11:30,86,13,0,0,1,2,Sentinel-1 Sentinel-2
2018-07-13 17:02:57,3616571,377780,2018-07-13T17:02:57,80,0,18,0,2,0,Sentinel-1 Sentinel-2
2018-07-15 16:46:24,3616572,377780,2018-07-15T16:46:24,80,0,19,0,1,0,Sentinel-1 Sentinel-2
2018-07-17 17:19:37,3616573,377780,2018-07-17T17:19:37,93,6,0,0,1,2,Sentinel-1
2018-07-18 17:10:45,3616574,377780,2018-07-18T17:10:45,89,10,0,0,1,2,Sentinel-1 Sentinel-2
2018-07-19 17:03:43,3616575,377780,2018-07-19T17:03:43,92,7,0,0,1,2,Sentinel-1 Sentinel-2
2018-07-20 16:54:45,3616576,377780,2018-07-20T16:54:45,31,0,8,60,1,0,Sentinel-1 Sentinel-2
2018-07-23 17:18:55,3616577,377780,2018-07-23T17:18:55,94,4,0,0,2,2,Sentinel-1 Sentinel-2
2018-07-24 17:11:31,3616578,377780,2018-07-24T17:11:31,85,13,0,0,2,2,Sentinel-1 Sentinel-2
2018-07-25 17:02:59,3616579,377780,2018-07-25T17:02:59,94,5,0,0,1,2,Sentinel-1 Sentinel-2
2018-07-30 17:10:45,3616580,377780,2018-07-30T17:10:45,84,14,0,0,2,2,Sentinel-1 Sentinel-2
2018-07-31 17:03:43,3616581,377780,2018-07-31T17:03:43,86,12,0,0,2,2,Sentinel-1 Sentinel-2
2018-08-04 17:18:55,3616582,377780,2018-08-04T17:18:55,93,6,0,0,1,2,Sentinel-1 Sentinel-2
2018-08-05 17:11:31,3616583,377780,2018-08-05T17:11:31,80,19,0,0,1,2,Sentinel-1 Sentinel-2
2018-08-06 17:02:59,3616584,377780,2018-08-06T17:02:59,91,8,0,0,1,2,Sentinel-1 Sentinel-2
2018-08-07 16:55:26,3616585,377780,2018-08-07T16:55:26,0,0,0,98,2,0,Sentinel-1 Sentinel-2
2018-08-11 17:10:45,3616586,377780,2018-08-11T17:10:45,84,15,0,0,1,2,Sentinel-1 Sentinel-2
2018-08-12 17:03:43,3616587,377780,2018-08-12T17:03:43,84,9,5,0,2,2,Sentinel-1 Sentinel-2
2018-08-14 16:47:08,3616588,377780,2018-08-14T16:47:08,36,0,8,54,2,0,Sentinel-1 Sentinel-2
2018-08-16 17:18:56,3616589,377780,2018-08-16T17:18:56,88,11,0,0,1,2,Sentinel-1
2018-08-17 17:11:31,3616590,377780,2018-08-17T17:11:31,77,21,0,0,2,2,Sentinel-1 Sentinel-2
2018-08-18 11:21:52,3616591,377780,2018-08-18T11:21:52,86,13,0,0,1,2,Sentinel-1 Sentinel-2
2018-08-23 05:55:56,3616592,377780,2018-08-23T05:55:56,83,16,0,0,1,2,Sentinel-1
2018-08-23 17:10:47,3616593,377780,2018-08-23T17:10:47,88,11,0,0,1,2,Sentinel-1
2018-08-24 17:03:43,3616594,377780,2018-08-24T17:03:43,87,12,0,0,1,2,Sentinel-1 Sentinel-2
2018-08-28 17:18:57,3616595,377780,2018-08-28T17:18:57,91,7,0,0,2,2,Sentinel-1 Sentinel-2
2018-08-29 17:11:33,3616596,377780,2018-08-29T17:11:33,82,17,0,0,1,2,Sentinel-1 Sentinel-2
2018-08-30 17:02:57,3616597,377780,2018-08-30T17:02:57,87,11,0,0,2,2,Sentinel-1 Sentinel-2
2018-09-03 17:19:29,3616598,377780,2018-09-03T17:19:29,20,0,4,74,2,0,Sentinel-1 Sentinel-2
2018-09-04 17:10:48,3616599,377780,2018-09-04T17:10:48,84,14,0,0,2,2,Sentinel-1 Sentinel-2
2018-09-05 17:03:43,3616600,377780,2018-09-05T17:03:43,88,11,0,0,1,2,Sentinel-1 Sentinel-2
2018-09-08 17:27:33,3616601,377780,2018-09-08T17:27:33,13,0,6,80,1,0,Sentinel-1 Sentinel-2
2018-09-09 17:18:57,3616602,377780,2018-09-09T17:18:57,88,10,0,0,2,2,Sentinel-1 Sentinel-2
2018-09-10 17:11:33,3616603,377780,2018-09-10T17:11:33,79,20,0,0,1,2,Sentinel-1 Sentinel-2
2018-09-11 17:02:57,3616604,377780,2018-09-11T17:02:57,86,13,0,0,1,2,Sentinel-1 Sentinel-2
2018-09-16 17:10:48,3616605,377780,2018-09-16T17:10:48,85,14,0,0,1,2,Sentinel-1 Sentinel-2
2018-09-17 17:03:43,3616606,377780,2018-09-17T17:03:43,86,12,0,0,2,2,Sentinel-1 Sentinel-2
2018-09-18 16:54:48,3616607,377780,2018-09-18T16:54:48,81,0,17,0,2,0,Sentinel-1 Sentinel-2
2018-09-21 17:18:57,3616608,377780,2018-09-21T17:18:57,90,9,0,0,1,2,Sentinel-1 Sentinel-2
2018-09-22 17:11:33,3616609,377780,2018-09-22T17:11:33,81,17,0,0,2,2,Sentinel-1 Sentinel-2
2018-09-23 17:02:59,3616610,377780,2018-09-23T17:02:59,86,6,7,0,1,1,Sentinel-1 Sentinel-2
2018-09-28 17:10:48,3616611,377780,2018-09-28T17:10:48,87,8,3,0,2,1,Sentinel-1 Sentinel-2
2018-09-29 05:48:32,3616612,377780,2018-09-29T05:48:32,88,10,0,0,2,2,Sentinel-1
2018-10-03 17:18:57,3616613,377780,2018-10-03T17:18:57,91,4,4,0,1,2,Sentinel-1 Sentinel-2
2018-10-04 05:56:42,3616614,377780,2018-10-04T05:56:42,88,10,0,0,2,2,Sentinel-1
2018-10-04 17:11:34,3616615,377780,2018-10-04T17:11:34,87,12,0,0,1,2,Sentinel-1
2018-10-05 17:02:59,3616616,377780,2018-10-05T17:02:59,91,8,0,0,1,2,Sentinel-1 Sentinel-2
2018-10-10 17:10:48,3616617,377780,2018-10-10T17:10:48,88,11,0,0,1,2,Sentinel-1 Sentinel-2
2018-10-11 17:03:43,3616618,377780,2018-10-11T17:03:43,89,9,0,0,2,2,Sentinel-1 Sentinel-2
2018-10-15 17:18:57,3616619,377780,2018-10-15T17:18:57,94,4,0,0,2,2,Sentinel-1
2018-10-16 17:11:34,3616620,377780,2018-10-16T17:11:34,88,8,2,0,2,2,Sentinel-1 Sentinel-2
2018-10-17 17:02:59,3616621,377780,2018-10-17T17:02:59,91,7,0,0,2,2,Sentinel-1 Sentinel-2
2018-10-22 17:10:48,3616622,377780,2018-10-22T17:10:48,91,8,0,0,1,2,Sentinel-1 Sentinel-2
2018-10-23 17:03:43,3616623,377780,2018-10-23T17:03:43,87,8,4,0,1,2,Sentinel-1 Sentinel-2
2018-10-26 17:27:33,3616624,377780,2018-10-26T17:27:33,0,0,0,99,1,0,Sentinel-1 Sentinel-2
2018-10-27 17:18:57,3616625,377780,2018-10-27T17:18:57,95,3,0,0,2,2,Sentinel-1 Sentinel-2
2018-10-28 17:11:34,3616626,377780,2018-10-28T17:11:34,92,5,2,0,1,1,Sentinel-1 Sentinel-2
2018-10-29 17:02:57,3616627,377780,2018-10-29T17:02:57,94,4,0,0,2,2,Sentinel-1 Sentinel-2
2018-11-03 17:10:48,3616628,377780,2018-11-03T17:10:48,92,6,0,0,2,2,Sentinel-1 Sentinel-2
2018-11-04 17:03:43,3616629,377780,2018-11-04T17:03:43,91,7,0,0,2,2,Sentinel-1 Sentinel-2
2018-11-05 16:54:53,3616630,377780,2018-11-05T16:54:53,0,0,0,99,1,0,Sentinel-1 Sentinel-2
2018-11-08 17:18:57,3616631,377780,2018-11-08T17:18:57,94,5,0,0,1,2,Sentinel-1 Sentinel-2
2018-11-09 17:11:34,3616632,377780,2018-11-09T17:11:34,88,10,0,0,2,2,Sentinel-1 Sentinel-2
2018-11-10 17:02:59,3616633,377780,2018-11-10T17:02:59,91,7,0,0,2,2,Sentinel-1 Sentinel-2
2018-11-15 17:10:48,3616634,377780,2018-11-15T17:10:48,91,8,0,0,1,2,Sentinel-1 Sentinel-2
2018-11-16 17:03:43,3616635,377780,2018-11-16T17:03:43,92,7,0,0,1,2,Sentinel-1 Sentinel-2
2018-11-17 16:54:53,3616636,377780,2018-11-17T16:54:53,13,0,1,84,2,0,Sentinel-1 Sentinel-2
2018-11-20 17:18:57,3616637,377780,2018-11-20T17:18:57,92,1,5,0,2,1,Sentinel-1 Sentinel-2
2018-11-21 17:11:33,3616638,377780,2018-11-21T17:11:33,91,8,0,0,1,2,Sentinel-1 Sentinel-2
